-11.09056	4.13126E-7
-11.08842	4.1235E-7
-11.08629	4.11667E-7
-11.08416	4.11053E-7
-11.08203	4.10531E-7
-11.0799	4.10055E-7
-11.07776	4.09603E-7
-11.07563	4.09174E-7
-11.0735	4.08745E-7
-11.07137	4.0834E-7
-11.06923	4.07935E-7
-11.0671	4.07575E-7
-11.06497	4.07328E-7
-11.06284	4.07194E-7
-11.0607	4.07261E-7
-11.05857	4.07463E-7
-11.05644	4.07553E-7
-11.05431	4.07239E-7
-11.05217	4.0679E-7
-11.05004	4.06746E-7
-11.04791	4.07306E-7
-11.04578	4.08497E-7
-11.04364	4.10304E-7
-11.04151	4.12784E-7
-11.03938	4.15766E-7
-11.03725	4.19034E-7
-11.03511	4.2243E-7
-11.03298	4.25935E-7
-11.03085	4.2943E-7
-11.02872	4.32843E-7
-11.02658	4.35973E-7
-11.02445	4.38761E-7
-11.02232	4.41224E-7
-11.02019	4.43429E-7
-11.01805	4.4537E-7
-11.01592	4.4712E-7
-11.01379	4.48904E-7
-11.01166	4.50647E-7
-11.00952	4.52167E-7
-11.00739	4.53616E-7
-11.00526	4.55019E-7
-11.00313	4.56324E-7
-11.00099	4.57529E-7
-10.99886	4.58685E-7
-10.99673	4.59793E-7
-10.9946	4.60957E-7
-10.99246	4.62179E-7
-10.99033	4.63325E-7
-10.9882	4.64314E-7
-10.98607	4.65199E-7
-10.98393	4.66086E-7
-10.9818	4.67002E-7
-10.97967	4.68002E-7
-10.97754	4.6906E-7
-10.9754	4.70147E-7
-10.97327	4.71293E-7
-10.97114	4.72526E-7
-10.96901	4.73707E-7
-10.96687	4.74727E-7
-10.96474	4.74534E-7
-10.96261	4.69957E-7
-10.96048	4.59028E-7
-10.95834	4.45674E-7
-10.95621	4.35408E-7
-10.95408	4.29719E-7
-10.95195	4.27295E-7
-10.94981	4.26602E-7
-10.94768	4.26531E-7
-10.94555	4.26507E-7
-10.94342	4.26245E-7
-10.94128	4.25792E-7
-10.93915	4.25221E-7
-10.93702	4.24675E-7
-10.93489	4.24225E-7
-10.93275	4.23823E-7
-10.93062	4.23468E-7
-10.92849	4.23138E-7
-10.92636	4.22831E-7
-10.92422	4.22595E-7
-10.92209	4.22336E-7
-10.91996	4.2203E-7
-10.91783	4.21725E-7
-10.91569	4.2149E-7
-10.91356	4.21325E-7
-10.91143	4.21161E-7
-10.9093	4.20997E-7
-10.90716	4.2081E-7
-10.90503	4.20669E-7
-10.9029	4.20575E-7
-10.90077	4.20458E-7
-10.89863	4.20318E-7
-10.8965	4.20131E-7
-10.89437	4.19921E-7
-10.89224	4.19757E-7
-10.8901	4.19594E-7
-10.88797	4.19454E-7
-10.88584	4.1929E-7
-10.88371	4.19151E-7
-10.88157	4.18987E-7
-10.87944	4.18848E-7
-10.87731	4.18755E-7
-10.87518	4.18662E-7
-10.87304	4.18568E-7
-10.87091	4.18475E-7
-10.86878	4.18359E-7
-10.86665	4.18266E-7
-10.86451	4.18197E-7
-10.86238	4.18104E-7
-10.86025	4.17941E-7
-10.85812	4.17755E-7
-10.85599	4.17616E-7
-10.85385	4.175E-7
-10.85172	4.17384E-7
-10.84959	4.17315E-7
-10.84746	4.17222E-7
-10.84532	4.1713E-7
-10.84319	4.17037E-7
-10.84106	4.16944E-7
-10.83893	4.16829E-7
-10.83679	4.1669E-7
-10.83466	4.16597E-7
-10.83253	4.16482E-7
-10.8304	4.16389E-7
-10.82826	4.1632E-7
-10.82613	4.16251E-7
-10.824	4.16135E-7
-10.82187	4.15997E-7
-10.81973	4.15836E-7
-10.8176	4.15674E-7
-10.81547	4.15559E-7
-10.81334	4.1549E-7
-10.8112	4.15421E-7
-10.80907	4.15352E-7
-10.80694	4.1526E-7
-10.80481	4.15168E-7
-10.80267	4.15075E-7
-10.80054	4.14983E-7
-10.79841	4.14869E-7
-10.79628	4.14754E-7
-10.79414	4.14662E-7
-10.79201	4.14547E-7
-10.78988	4.14409E-7
-10.78775	4.14248E-7
-10.78561	4.14157E-7
-10.78348	4.14065E-7
-10.78135	4.13813E-7
-10.77922	4.13424E-7
-10.77708	4.13012E-7
-10.77495	4.12532E-7
-10.77282	4.12418E-7
-10.77069	4.12921E-7
-10.76855	4.13309E-7
-10.76642	4.13263E-7
-10.76429	4.13172E-7
-10.76216	4.13584E-7
-10.76002	4.14088E-7
-10.75789	4.13836E-7
-10.75576	4.13195E-7
-10.75363	4.12943E-7
-10.75149	4.12966E-7
-10.74936	4.12852E-7
-10.74723	4.12555E-7
-10.7451	4.12236E-7
-10.74296	4.12008E-7
-10.74083	4.1194E-7
-10.7387	4.1194E-7
-10.73657	4.11894E-7
-10.73443	4.1178E-7
-10.7323	4.11689E-7
-10.73017	4.11621E-7
-10.72804	4.11507E-7
-10.7259	4.11416E-7
-10.72377	4.11348E-7
-10.72164	4.1128E-7
-10.71951	4.11235E-7
-10.71737	4.11166E-7
-10.71524	4.11076E-7
-10.71311	4.10985E-7
-10.71098	4.10917E-7
-10.70884	4.10826E-7
-10.70671	4.10712E-7
-10.70458	4.10576E-7
-10.70245	4.10486E-7
-10.70031	4.10395E-7
-10.69818	4.10327E-7
-10.69605	4.10259E-7
-10.69392	4.10168E-7
-10.69178	4.10033E-7
-10.68965	4.09897E-7
-10.68752	4.09806E-7
-10.68539	4.09739E-7
-10.68325	4.09671E-7
-10.68112	4.09603E-7
-10.67899	4.09558E-7
-10.67686	4.0949E-7
-10.67472	4.094E-7
-10.67259	4.09332E-7
-10.67046	4.09241E-7
-10.66833	4.09129E-7
-10.66619	4.08993E-7
-10.66406	4.08903E-7
-10.66193	4.08835E-7
-10.6598	4.08768E-7
-10.65766	4.087E-7
-10.65553	4.08633E-7
-10.6534	4.08542E-7
-10.65127	4.08452E-7
-10.64913	4.08362E-7
-10.647	4.08295E-7
-10.64487	4.08227E-7
-10.64274	4.0816E-7
-10.64061	4.08092E-7
-10.63847	4.0798E-7
-10.63634	4.07867E-7
-10.63421	4.078E-7
-10.63208	4.0771E-7
-10.62994	4.07575E-7
-10.62781	4.07418E-7
-10.62568	4.07306E-7
-10.62355	4.07261E-7
-10.62141	4.07239E-7
-10.61928	4.07015E-7
-10.61715	4.06589E-7
-10.61502	4.06388E-7
-10.61288	4.06701E-7
-10.61075	4.07171E-7
-10.60862	4.07261E-7
-10.60649	4.07239E-7
-10.60435	4.07553E-7
-10.60222	4.07935E-7
-10.60009	4.07867E-7
-10.59796	4.07598E-7
-10.59582	4.07665E-7
-10.59369	4.07733E-7
-10.59156	4.07351E-7
-10.58943	4.06768E-7
-10.58729	4.0632E-7
-10.58516	4.06097E-7
-10.58303	4.05963E-7
-10.5809	4.05918E-7
-10.57876	4.05918E-7
-10.57663	4.05874E-7
-10.5745	4.05762E-7
-10.57237	4.05628E-7
-10.57023	4.05516E-7
-10.5681	4.05405E-7
-10.56597	4.05316E-7
-10.56384	4.05293E-7
-10.5617	4.05293E-7
-10.55957	4.05249E-7
-10.55744	4.05204E-7
-10.55531	4.05137E-7
-10.55317	4.05071E-7
-10.55104	4.05004E-7
-10.54891	4.04893E-7
-10.54678	4.04781E-7
-10.54464	4.0467E-7
-10.54251	4.04581E-7
-10.54038	4.04559E-7
-10.53825	4.04514E-7
-10.53611	4.0447E-7
-10.53398	4.04425E-7
-10.53185	4.04381E-7
-10.52972	4.04337E-7
-10.52758	4.0427E-7
-10.52545	4.04181E-7
-10.52332	4.0407E-7
-10.52119	4.03981E-7
-10.51905	4.03892E-7
-10.51692	4.03826E-7
-10.51479	4.03737E-7
-10.51266	4.03671E-7
-10.51052	4.03582E-7
-10.50839	4.03516E-7
-10.50626	4.03471E-7
-10.50413	4.03427E-7
-10.50199	4.0336E-7
-10.49986	4.03316E-7
-10.49773	4.03272E-7
-10.4956	4.03272E-7
-10.49346	4.0325E-7
-10.49133	4.03161E-7
-10.4892	4.03051E-7
-10.48707	4.02962E-7
-10.48493	4.02918E-7
-10.4828	4.02896E-7
-10.48067	4.02829E-7
-10.47854	4.02763E-7
-10.4764	4.02675E-7
-10.47427	4.02608E-7
-10.47214	4.02542E-7
-10.47001	4.0252E-7
-10.46787	4.02498E-7
-10.46574	4.02454E-7
-10.46361	4.02365E-7
-10.46148	4.02321E-7
-10.45934	4.02255E-7
-10.45721	4.02167E-7
-10.45508	4.02034E-7
-10.45295	4.01946E-7
-10.45081	4.01858E-7
-10.44868	4.01814E-7
-10.44655	4.0177E-7
-10.44442	4.01726E-7
-10.44228	4.01704E-7
-10.44015	4.01704E-7
-10.43802	4.01638E-7
-10.43589	4.01484E-7
-10.43375	4.01396E-7
-10.43162	4.01329E-7
-10.42949	4.01241E-7
-10.42736	4.01154E-7
-10.42522	4.01066E-7
-10.42309	4.01022E-7
-10.42096	4.01022E-7
-10.41883	4.01044E-7
-10.4167	4.01044E-7
-10.41456	4.01E-7
-10.41243	4.0089E-7
-10.4103	4.0078E-7
-10.40817	4.00714E-7
-10.40603	4.0067E-7
-10.4039	4.00604E-7
-10.40177	4.00538E-7
-10.39964	4.00495E-7
-10.3975	4.00429E-7
-10.39537	4.00385E-7
-10.39324	4.00363E-7
-10.39111	4.00319E-7
-10.38897	4.00275E-7
-10.38684	4.00209E-7
-10.38471	4.00166E-7
-10.38258	4.001E-7
-10.38044	4.00034E-7
-10.37831	3.9999E-7
-10.37618	3.99903E-7
-10.37405	3.99881E-7
-10.37191	4.00078E-7
-10.36978	4.00253E-7
-10.36765	4.001E-7
-10.36552	3.99793E-7
-10.36338	3.99618E-7
-10.36125	3.99552E-7
-10.35912	3.99487E-7
-10.35699	3.99465E-7
-10.35485	3.99443E-7
-10.35272	3.99421E-7
-10.35059	3.99378E-7
-10.34846	3.99312E-7
-10.34632	3.99246E-7
-10.34419	3.99203E-7
-10.34206	3.99181E-7
-10.33993	3.99159E-7
-10.33779	3.99137E-7
-10.33566	3.99115E-7
-10.33353	3.9905E-7
-10.3314	3.98941E-7
-10.32926	3.98853E-7
-10.32713	3.98766E-7
-10.325	3.98679E-7
-10.32287	3.98613E-7
-10.32073	3.9857E-7
-10.3186	3.98548E-7
-10.31647	3.98548E-7
-10.31434	3.98504E-7
-10.3122	3.98439E-7
-10.31007	3.98374E-7
-10.30794	3.98352E-7
-10.30581	3.98308E-7
-10.30367	3.98221E-7
-10.30154	3.98069E-7
-10.29941	3.97895E-7
-10.29728	3.97829E-7
-10.29514	3.97938E-7
-10.29301	3.98069E-7
-10.29088	3.98069E-7
-10.28875	3.98025E-7
-10.28661	3.97982E-7
-10.28448	3.97982E-7
-10.28235	3.97982E-7
-10.28022	3.97916E-7
-10.27808	3.97851E-7
-10.27595	3.97764E-7
-10.27382	3.97721E-7
-10.27169	3.97699E-7
-10.26955	3.97677E-7
-10.26742	3.97612E-7
-10.26529	3.97525E-7
-10.26316	3.97438E-7
-10.26102	3.97395E-7
-10.25889	3.97373E-7
-10.25676	3.97351E-7
-10.25463	3.97308E-7
-10.25249	3.97286E-7
-10.25036	3.97243E-7
-10.24823	3.97199E-7
-10.2461	3.97134E-7
-10.24396	3.97047E-7
-10.24183	3.97004E-7
-10.2397	3.96982E-7
-10.23757	3.96982E-7
-10.23543	3.96982E-7
-10.2333	3.96961E-7
-10.23117	3.96874E-7
-10.22904	3.9683E-7
-10.2269	3.9683E-7
-10.22477	3.9683E-7
-10.22264	3.96809E-7
-10.22051	3.96787E-7
-10.21837	3.96744E-7
-10.21624	3.96722E-7
-10.21411	3.96679E-7
-10.21198	3.96635E-7
-10.20984	3.9657E-7
-10.20771	3.96505E-7
-10.20558	3.96484E-7
-10.20345	3.96462E-7
-10.20131	3.96419E-7
-10.19918	3.96375E-7
-10.19705	3.96332E-7
-10.19492	3.96267E-7
-10.19279	3.96202E-7
-10.19065	3.96181E-7
-10.18852	3.96159E-7
-10.18639	3.96094E-7
-10.18426	3.96029E-7
-10.18212	3.95943E-7
-10.17999	3.95921E-7
-10.17786	3.95921E-7
